nDate,nTime,nOpen,nHigh,nLow,nClose,iVolume,iTurover,DIF,DEA,MACD,return,MA5,MA10,MA20,MA60,MA120,MA250,BOLLUP,BOLL,BOLLDN,DEMA5,DEMA10,DEMA20,DEMA60,DEMA120,DEMA250,EMA5,EMA10,EMA20,EMA50,EMA200,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,T3,TRIMA20,TRIMA50,TRIMA200,WMA20,WMA50,WMA200,ADX5,ADX14,ADX21,ADXR,APO,AROONDOWN,AROONUP,AROONOSC,BOP,CCI,CMO,DX,MFI,MINUS_DI,MINUS_DM,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI6,RSI12,RSI24,SLOWK,SLOWD,FASTK,FASTD,fastkRSI,fastdRSI,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,INPHASE,QUADRATURE,HT_SINE,HT_TRENDMODE,ATR,NATR,TRANGE,alpha191_1,alpha191_2,alpha191_3,alpha191_4,alpha191_5,alpha191_6,alpha191_7,alpha191_8,alpha191_9,alpha191_10,alpha191_11,alpha191_12,alpha191_13,alpha191_14,alpha191_15,alpha191_16,alpha191_17,alpha191_18,alpha191_19,alpha191_20,alpha191_21,alpha191_22,alpha191_23,alpha191_24,alpha191_25,alpha191_26,alpha191_27,alpha191_28,alpha191_29,alpha191_31,alpha191_32,alpha191_33,alpha191_34,alpha191_35,alpha191_36,alpha191_37,alpha191_38,alpha191_39,alpha191_40,alpha191_41,alpha191_42,alpha191_43,alpha191_44,alpha191_45,alpha191_46,alpha191_47,alpha191_48,alpha191_49,alpha191_50,alpha191_51,alpha191_52,alpha191_53,alpha191_54,alpha191_55,alpha191_56,alpha191_57,alpha191_58,alpha191_59,alpha191_60,alpha191_61,alpha191_62,alpha191_63,alpha191_64,alpha191_65,alpha191_66,alpha191_67,alpha191_68,alpha191_69,alpha191_70,alpha191_71,alpha191_72,alpha191_73,alpha191_74,alpha191_76,alpha191_77,alpha191_78,alpha191_79,alpha191_80,alpha191_81,alpha191_82,alpha191_83,alpha191_84,alpha191_85,alpha191_86,alpha191_87,alpha191_88,alpha191_89,alpha191_90,alpha191_91,alpha191_92,alpha191_93,alpha191_94,alpha191_95,alpha191_96,alpha191_97,alpha191_98,alpha191_99,alpha191_100,alpha191_101,alpha191_102,alpha191_103,alpha191_104,alpha191_105,alpha191_106,alpha191_107,alpha191_108,alpha191_109,alpha191_110,alpha191_111,alpha191_112,alpha191_113,alpha191_114,alpha191_115,alpha191_116,alpha191_117,alpha191_118,alpha191_119,alpha191_120,alpha191_121,alpha191_123,alpha191_124,alpha191_125,alpha191_126,alpha191_127,alpha191_128,alpha191_129,alpha191_130,alpha191_131,alpha191_132,alpha191_133,alpha191_134,alpha191_135,alpha191_136,alpha191_137,alpha191_138,alpha191_139,alpha191_140,alpha191_141,alpha191_142,alpha191_143,alpha191_144,alpha191_145,alpha191_146,alpha191_147,alpha191_148,alpha191_150,alpha191_151,alpha191_152,alpha191_153,alpha191_154,alpha191_155,alpha191_156,alpha191_157,alpha191_158,alpha191_159,alpha191_160,alpha191_161,alpha191_162,alpha191_163,alpha191_165,alpha191_166,alpha191_167,alpha191_168,alpha191_169,alpha191_170,alpha191_171,alpha191_172,alpha191_174,alpha191_175,alpha191_176,alpha191_177,alpha191_178,alpha191_179,alpha191_180,alpha191_183,alpha191_184,alpha191_185,alpha191_186,alpha191_187,alpha191_188,alpha191_189,alpha191_191
20240830,150000,75.02,79.83,74.63,79.22,21050996,1651689344,0.3484,0.1783,0.3402,0.05866631030335423,75.68599999999996,76.06000000000006,74.89150000000001,73.96749999999993,74.68949999999981,70.45708000000006,78.7487958144295,74.89150000000001,71.03420418557052,77.16866030495983,76.53654581202981,76.22134359652806,75.2584854649589,75.62728753436353,77.63231043440003,76.46224764533594,75.96784187647164,75.51317601050427,74.72211205183855,72.228198434139,-0.6830135142504545,75.51052676434605,74.39532663052385,74.85787194263891,77.0917833979573,75.15438003292282,75.35399999999997,76.28,76.28,71.62346727635524,75.59895854807627,75.13890909090999,74.61640000000021,75.04386732673257,75.57599999999927,75.03882352941247,74.52502636815925,33.32532339444945,10.3946655432657,7.521414239411847,11.727193863052939,0.8685897435896663,0.0,100.0,100.0,0.8076923076923078,134.3172331544417,23.1840387442882,14.426661048496467,68.41071086039643,19.66774321525821,7.209801103375881,5.819999999999993,26.299244765436086,9.64077687269643,1.1539182123208478,7.929155313351499,0.07929155313351488,1.079291553133515,107.9291553133515,73.82483216251666,63.28096956994658,57.181375130664236,46.88102784829275,29.38970061341064,90.7435508345979,46.88102784829275,99.99999999999999,40.22456326047379,0.07728485315516842,51.952250492890485,-8.591549295774648,-400204334.0861089,472227.6336429715,1568588572.0,13.793669632599398,271.9204191337197,-0.03466030425815009,-1.5704598104391532,-0.9994383365937693,1,2.618428497168664,3.3052619252318407,5.200000000000003,0.4213130918478965,-0.4513350286077544,462.680000000001,1,-0.9245951335534445,-310,439992,-431,1.1630077969323798e-07,411,6768572.250813676,-125450,10.334446167585071,3.1400000000000006,0.0025390886008285207,-586.0,307847001.12558335,1.0412723449001051,0.03963645544054532,2.709710877738887,-2.5957987013982247,0.0015829246234051301,1.2401057627257919,0.15772247623854402,-98829,-2.628463632006895,1.119598816096011,64.29707070015017,570421.128484378,4.04290248440413,-1409.0,3143.400000000022,0.9611419675166198,-141,2.0,-195,-4.109999999999999,-34,145.1888254420084,-213,-74.82334051278694,11621810.0,9.0,140140,-1198.0,51.165262397972505,-124.31760028797704,0.2695147679324893,0.4609704641350214,0.2695147679324893,116.10421581700705,58.333333333333336,-629,25.984095800454263,1,55.5119133974737,55.00000000000001,3.070000000000036,-20302566.373555854,-271,-0.9721868250412036,73.82483216251666,-525,0.9562189682740043,4.578557127456001,57.18137314388577,20.62500963350829,1.8004276550249474,427111763.63230693,5.084895649097938,50.582107768287045,201.0,812,1.0445919221351505,335,75.51294791605889,63.28096956994658,118.97209272909744,10761832.320074406,50.42209581928703,-661,43315219.0,80.0,-1.0,-212.0,1.8251928020565573,0.27743326739933494,-586,-230560,-557.0,13.800000000000026,66989701.0,329657620.4548717,51.11933474613546,4214847.274149423,-11.819999999999993,-686,4238831.053993229,-1,76.65161110101037,-2310.0,-55.32809791693072,-0.8172895584663801,1.4200000000000017,-116559776,-7947240366655772311,1.1557331874264511,133.39374716810138,-6089680.186162034,40.92827004219413,-264527.99999981927,-3375005.5787486676,-4036767764400211401,-18.623704358626306,13050.0,124.7468075737556,-157,0.6160164271047228,-123505992.0,-1,0.03909870585281609,0.5012468827930174,77.89333333333333,2.4240566270830675,68.14953296227473,4.199999999999989,0.8075601374570447,365.0,767687593.6,-80.0,1669166.1678474091,1.0084610825940914,-528.7049423733231,84.154302670623,-382.0,0.05800003065013375,2.0,-391,-221855760,1328.1150849489538,2.470663817961297e-11,-16.28574625511816,8.423570569307173e-11,4.991780529456288,0,3.7002208034875563e-06,0.5609373354787589,-0.012168596406470833,75.86916666666664,0.8999059868268169,704188.9040966406,-381,1,0.06563998990154005,-2896.1605778713224,1.0683008820585376,2.5091666666666654,1.0,170,111.18527384456269,-1.1390127005458865e-05,10.019999999999982,-2.068220884539069,0.019755231434775516,62030.12064946464,-5.7305190323542865,18.77991583166449,1.240105762725792,2.5700000000000003,0.8533635747151035,-2390.0,-2305.0,216405,-28.0,9.786246413011652,467,76,16.451573794175165,16.930000000000007,92.87211763668823,1.3041666666666434,-1.512921459623044
20240902,150000,78.74,80.16,77.61,77.7,11776652,930756352,0.4389,0.2825,0.3128,-0.019187073971219326,76.28399999999996,76.16300000000007,75.09450000000001,74.13149999999993,74.65349999999982,70.56180000000006,79.09177144437459,75.09450000000001,71.09722855562543,77.62082961545413,77.00575935218563,76.55060182906017,75.43712370077745,75.722900619125,77.68556088946919,76.8748317635573,76.28277971711316,75.72144496188481,74.8388919713743,72.28264422086399,-0.2702346027290572,75.5391074466981,74.49132711204588,74.87448711951683,77.12219422805944,75.20357538780124,75.32766666666663,76.31,76.52,71.95172858530103,75.77558366927101,75.36072727272818,74.7091076923079,75.04159900990088,75.84347619047546,75.17632941176542,74.5618482587065,35.089287702299714,10.80891484555585,7.664789178780215,11.790477275840686,0.8374999999999204,0.0,100.0,100.0,-0.4078431372548993,147.58236114168258,13.09920642795869,16.194155775327797,69.49520879764273,18.297059040395876,6.694815310277604,1.269999999999996,25.368294395681733,9.282149953218111,1.1105954117489987,1.6616511840900072,0.016616511840900117,1.0166165118409,101.66165118409,60.57797467919037,57.2258194087572,54.50682027095052,64.11465019896713,45.59850742800674,64.45086705202323,64.11465019896713,61.40159632561212,60.69176203567783,0.09244199405749054,47.608940128787445,-33.791208791208696,-411149693.0037559,-562083.5488732457,1556811920.0,13.76939763112935,299.3217724470731,-0.9497027957113424,-1.183263202485396,-0.8718832437068404,1,2.613540747370902,3.3636303054966565,2.549999999999997,0.34578743548992885,1.6947963800904953,466.94000000000096,-1,-0.8749999999999999,-576,381940,-539,1.8545980457021048e-07,408,-1147859.3243676033,-142044,12.009670313451721,2.990000000000009,-0.006059075990911489,-586.0,121733482.23186767,1.0400214161424175,0.0384813384813386,2.129337539432183,0.9204387610708737,0.00013792738366132703,1.178100474589502,0.7241779809908371,-125356,-1.030771338568362,1.6161162137260918,68.32120436924549,250764.67192429095,1.9049804911637023,-1092.0,1830.0,0.9813063063063058,-127,2.0,-276,-4.5,-110,143.88003674380155,-238,-100.13576027001132,9458710.0,19.0,101248,-1458.0,49.430136903528535,-140.73929776189595,0.2748789671866592,0.4502420656266816,0.2748789671866592,125.51628699169697,50.0,-217,115.77768970981303,0,58.49156458461118,55.00000000000001,4.770000000000039,-16159134.535647321,-284,-0.8195433324705095,60.57797467919037,-566,0.978399828399828,2.2077039440510875,54.506818463382935,35.56364747035277,1.6115466856735567,434194667.9607334,2.9053886267692604,49.57990944350825,200.0,850,1.0214270325099366,342,92.20596302391532,57.2258194087572,59.606005331380295,10858481.813400652,49.67844767315294,-670,49889799.0,72.0,1.0,-219.0,5.5133079847908775,0.3921787366380982,-552,-157125,-594.0,9.750000000000028,34185625.0,301918669.7840653,53.57674469229403,4258583.569110384,-10.299999999999997,-684,3827209.0301021906,-1,52.376117592179924,-2310.0,8.612416833957242,-0.8513013063104351,4.060000000000002,-58588686,574287926531608585,1.1089639978053576,158.55949895615854,1034311.18251623,9.992132179386306,-251369.9999985355,-10815618.438710604,6998226187548704257,-17.421802727906126,1040.0,150.3284487114699,-105,0.7045951859956237,-124251499.0,-1,0.034579706653532556,0.41956521739130437,78.49000000000001,2.224392799272316,69.10643220290572,5.719999999999985,0.5983086680761099,279.0,745543766.4,-85.0,195686.87740416004,1.008950624865415,-508.81949018740613,8.456170212765993,-442.0,-0.1033829648874904,3.0,-403,-14493645,1328.1150849489538,2.2417663632770166e-11,-12.70646265756994,8.013769071829843e-11,4.759032933508023,0,6.66488234516907e-06,0.7358904687048211,-0.010383140864909102,76.25635416666664,0.8473210207691937,701626.7852911814,-613,1,0.03281853281853278,-2955.925013780165,1.1148176240649752,2.309166666666665,0.6098505721687986,503,109.12012832765566,-3.162929859554915e-05,6.989999999999981,-1.195649890655769,0.02045761176102595,162841.2376009961,-0.039100234370194706,22.754386385769504,1.1781004745895025,2.6300000000000003,0.928264820927656,-2395.0,-2305.0,199108,-5.0,9.596764920058147,802,433,18.712986780087682,16.930000000000007,-4.477412953545253,1.5183333333333213,0.8852419014853012
20240903,150000,77.7,78.7,76.93,77.15,7477279,582441280,0.4265,0.3401,0.1728,-0.00707850707850699,76.68799999999996,76.33000000000007,75.21700000000001,74.23166666666658,74.60033333333314,70.67192000000007,79.30748212317509,75.21700000000001,71.12651787682493,77.52503490729003,77.16099290048217,76.73078281461086,75.57119819797748,75.79788766173347,77.72923700923214,76.9665545090382,76.4404561321835,75.85749782265769,74.92952365877139,72.33107562165141,0.9994310799072459,75.57512075277535,74.53617596276989,74.89606219064632,77.12358451665646,75.25157561602262,75.39499999999997,76.88,76.52,72.44422487018296,75.98641381644282,75.57018181818273,74.80503076923098,75.03902277227714,76.03923809523737,75.28893333333406,74.59274079601994,32.929590607489686,10.829833882401857,7.652271432993359,11.69945020161989,0.7440384615383948,7.142857142857143,92.85714285714286,85.71428571428572,-0.31073446327683524,82.4459503065505,9.602661384111038,11.101781361399937,64.15183810805988,19.29337124014586,6.896614216686339,0.480000000000004,24.112158219515504,8.61913924227396,0.9849144404901028,0.6260597365332021,0.0062605973653319935,1.006260597365332,100.62605973653321,56.199309637092,55.14300818338984,53.56091550411433,70.56576935334382,60.520482466867996,56.50289017341055,70.56576935334382,48.01901812948464,69.80687148503232,0.10596936849445182,46.2948891474102,-41.34615384615371,-416768213.382287,-2721823.3759013414,1549334641.0,13.788617435569531,46.93278638811542,-1.2137339296607346,0.2958056701672036,0.7305531470946173,1,2.5532878368444085,3.309511130064042,1.769999999999996,0.5961647547999513,-0.1779993353273478,471.250000000001,-1,-0.8749999999999999,-483,262912,-501,6.010348169023073e-08,410,-775227.4379414078,-132012,10.936972694539179,2.0200000000000102,0.0,-586.0,291149.5195996901,1.0268867296685746,0.026182760855476474,3.2659617186454453,2.1547702722430855,-0.0005071960832712853,1.119195450860027,0.9833423847926717,-117135,-0.33167378633069844,2.1701602277316283,63.497910946593436,244205.06973631494,1.1305915123710177,-1290.0,838.9800000000067,0.9888204795852231,-117,2.0,-350,1.1299999999999955,-41,144.7983827219918,-240,-100.08489254046377,9360008.0,18.0,50820,-1828.0,48.77091167275753,-51.440517462876976,0.392707710699342,0.214584578601316,0.392707710699342,126.1471308421168,41.66666666666667,-287,128.14320248688995,0,57.828673086993774,50.0,1.1600000000000392,-28200729.010703493,-253,-0.689288870963291,56.199309637092,-571,0.9906459278461865,0.9442397016813663,53.560913757901005,19.593959769172205,1.7039321511179646,432341619.2464209,2.3000381221787625,49.174389464856525,182.0,723,1.053519100811132,348,54.572542555553134,55.14300818338983,20.160382493332126,10536462.497838685,49.36938077768191,-649,31539473.0,42.0,0.5499999999999972,-238.0,3.2797858099062958,0.3649055441932183,-397,-110160,-430.0,8.15000000000002,43380783.0,303623630.1405229,54.99405415719394,4259234.844690328,-9.75,-664,3853273.6740430775,-1,44.53080125147139,-2310.0,30.211765087515264,-0.7598487845660284,2.450000000000003,-11561940,0,1.025937391140097,157.36925515055455,2159739.8270280613,3.6866359447005004,-261451.9999868997,-11999951.820012372,8180190824252782337,-12.072829575952273,660.0,167.83947223749257,-69,0.7416481069042317,-125000000.0,-1,0.032351538719884575,0.3762993762993763,77.59333333333335,2.113787015256371,63.74849439587657,6.269999999999982,0.553072625698324,12167000.0,734436348.8,-85.0,46812.23320725224,1.0112597476145397,-445.8946798254154,-22.10370370370362,-478.0,-0.07879533122408704,3.0,-429,-79071860,1328.1150849489538,2.127716418526971e-11,-14.917761140025288,7.624006713934088e-11,4.584065609622747,0,1.0377215205335168e-05,0.8215959452695802,-0.0076379158056059104,76.53864583333332,0.7800392494014522,401161.8997639816,-495,1,0.0229423201555411,-3052.7973935895825,1.1613387959411032,2.3491666666666653,0.47564950593167904,419,108.50559289141742,-1.869915277435512e-05,6.749999999999986,-0.7724626244366628,0.02123661900131843,72480.23094619086,-0.1470674034037031,26.00177253310542,1.1191954508600275,2.534999999999999,0.9034407928746583,-2395.0,-2305.0,98938,-7477279.0,10.12622532125024,790,533,20.171813886161637,15.870000000000005,-29.368824436225083,1.399166666666666,0.24625807551831258
20240904,150000,76.16,77.11,75.93,76.3,5252524,402902688,0.3205,0.3323,-0.0236,-0.011017498379779722,77.03999999999996,76.27900000000007,75.4585,74.32566666666659,74.57183333333315,70.77548000000007,79.19016598183931,75.4585,71.72683401816069,76.96856671396263,76.98355443610275,76.7278853192035,75.64349826031595,75.8429187360953,77.75869124255203,76.74436967269213,76.41491865360469,75.89964088716648,74.98326782901565,72.3705674065106,0.6228683277514411,75.58119932565147,74.6129026501049,74.90526305288188,77.08240529082363,75.29734635789265,75.4293333333333,76.88,76.69999999999999,72.90717137797199,76.16433342143577,75.76790909091001,74.89038461538483,75.03585445544545,76.14238095238022,75.36337254902033,74.61455721393038,26.538878040302524,10.334194670588841,7.426064977854971,11.35739304540128,0.6566666666665952,0.0,85.71428571428572,85.71428571428572,0.1186440677966114,1.2576783936680642,4.2391248188816055,3.8908849170196445,56.122458665664944,21.515283325963487,7.403998915494458,-0.37000000000000455,23.25733435423729,8.003486439254392,0.8686067019399404,-0.4825877135776757,-0.004825877135776765,0.9951741228642232,99.51741228642233,49.55632093683292,51.95492662866419,52.10278254809695,55.057803468208114,63.24607434017312,44.21965317919078,55.057803468208114,21.53017199293338,43.650262149343455,0.11312047314284701,47.31656925040075,-55.78034682080923,-418726781.65347356,-3981095.6299811006,1544082117.0,13.845116940813394,96.47410114830178,-0.8351333172902092,1.103000878758097,0.9936229243136541,0,2.458052991355522,3.2215635535459004,1.2199999999999989,0.611686681081564,-0.378531073446316,623.600000000001,-1,-0.867527617235709,-458,31443,-467,-4.0190884548143325e-08,409,-3911072.546965736,-114048,9.639602509964632,1.759999999999991,-0.01283214517174347,-586.0,57852.2339276064,1.0236114837671049,0.02306684141546515,1.5573006788233752,1.9806538853999913,0.003350534529881323,1.0632356783170258,1.1386739078341355,-112884,0.7412116207785133,1.4730643265270882,51.02337168206803,81797.5919073607,0.05682563273160597,-1032.0,274.9200000000022,0.9994320664045431,-110,2.0,-339,3.049999999999997,25,129.59164654512287,-241,-102.99073399872282,-2115265.0,18.0,38025,-1592.0,49.54973780031882,-6.745662828049286,0.45971830985915474,0.08056338028169052,0.45971830985915474,121.20253164556993,41.66666666666667,-387,159.68808119829856,0,53.29233309642569,50.0,3.5500000000000256,-20884934.773781855,-233,-0.6715963831432418,49.55632093683292,-608,1.0042376583660984,-0.4219776395353583,52.102780894387855,3.667103205828401,1.4441017733230523,440320821.0597089,1.351575731411623,49.61478661654621,118.0,573,1.0726032957741811,353,5.043261501780784,51.954926628664175,-4.899556103392767,10033230.259949287,49.68992907580791,-631,38630525.0,12.0,1.0,-250.0,6.758080313418215,0.21092521993989344,-255,-87262,-255.0,4.690000000000012,23393925.0,309337859.87073994,54.426813803604524,4452687.152997254,-8.899999999999991,-643,3917557.8675323934,-1,40.7413934203766,-2310.0,27.43099282004872,-0.7465176044511828,4.829999999999998,-604560,8954998493313116495,0.9325584506509627,180.92345078979335,1259272.2540798045,-2.667627974044738,-243565.9999959163,-2971110.6979427235,0,-1.5850963645349496,40.0,213.64562118126216,-43,0.7881548974943052,-125751501.0,-1,0.029504834381560898,0.4296482412060301,76.44666666666667,2.32905017274464,55.59296182354966,7.11999999999999,0.6231578947368421,1664966416.0,709568900.8,-85.0,-25348.035476718716,1.0123366531387659,-129.14369688975427,-18.84689655172408,-421.0,-0.0696983914780827,3.0,-452,-16960968,1328.1150849489538,1.8978798687422696e-11,-19.150954955870052,7.25310762636918e-11,4.615928524552155,0,1.455427270140349e-05,1.0220161480061012,-0.0046416215612619105,76.30312499999998,0.6882285899811349,61211.14214306371,-260,1,0.015465268676277755,-3152.0697306012275,1.1965635056900308,2.3074999999999988,0.2702329330400989,407,108.89689686759093,-3.567082239280442e-05,6.749999999999986,-0.5632587759418085,0.0215628097356303,26217.350147039193,-0.4526147390313288,23.298716463751447,1.063235678317026,2.4299999999999997,0.936669622285841,-2395.0,-2315.0,1773,-5252524.0,13.220907425032761,804,660,19.17604378351286,15.870000000000005,-47.90031877261091,1.3263888888888904,-0.02302744664002887
20240905,150000,76.4,78.01,73.63,74.53,11312544,857154560,0.0708,0.2277,-0.3138,-0.02319790301441671,76.97999999999998,76.01900000000006,75.5745,74.37349999999992,74.53108333333314,70.87608000000006,79.02897231860672,75.5745,72.12002768139328,75.66362899315462,76.25705250751479,76.40054396519244,75.59767792276122,75.82856953652517,77.75949054978678,76.00624644846143,76.07220617113111,75.76919889791253,74.96549262003464,72.39205429798811,0.2295701413777553,75.54450754377837,74.61149404661771,74.90362515259804,76.95478502628245,75.33878232460239,75.42599999999997,76.875,76.69999999999999,73.34234109529368,76.22584358221326,75.89345454545547,74.95756923076945,75.0314811881187,76.05395238095166,75.36540392156935,74.61818656716422,28.111365436772065,10.345867236133708,7.384511661894605,11.382458222004102,0.7621153846153135,64.28571428571429,78.57142857142857,14.285714285714286,-0.4269406392694065,-63.72667797431561,-6.068966786162197,10.497610588216943,47.99859352771772,25.25174187806992,9.175141850102008,-0.9500000000000028,20.453756627546948,7.431808836450506,1.0105569155445808,-1.2586115527292052,-0.012586115527292035,0.987413884472708,98.7413884472708,38.25646398211154,45.92353927335053,49.19281240678046,38.16836182197478,54.59731154784233,13.782542113323208,38.16836182197478,0.0,23.18306337413941,0.10696907043887816,41.938771346120596,-81.3583815028901,-425390334.96854204,-6254556.185991883,1532769573.0,13.880051406283041,121.72823449756599,-0.42651231980366056,2.666349081375414,0.8505520616115604,0,2.595334920544414,3.4822687784038826,4.38000000000001,0.4277037930777631,0.2161597399581935,625.880000000001,1,-0.8446530265013357,-402,267894,-256,-1.0614393757747556e-07,407,-6918467.397245547,-90216,8.90128751369889,-0.29999999999999716,0.001310615989515096,-586.0,0.1500525711464233,0.9959909127355339,-0.004009087264466085,-0.013415615776771016,2.6534224070730854,0.004911076605767119,1.0100738944011745,0.8509391262673089,-181968,2.421175081210907,0.6443284544327822,24.82913633310038,-1517.647437618163,-2.162712086902256,-874.0,-427.0500000000006,1.0221051925399163,-106,2.0,-316,0.6899999999999977,153,102.4691587262853,-244,-101.5784088762678,-7904676.0,17.0,43618,-1182.0,53.084031545048965,-7.5419566898716,0.49097664543524405,0.018046709129511854,0.49097664543524405,99.30266343825681,41.66666666666667,-156,149.55275609862434,0,41.74209488767418,45.0,-1.7999999999999687,-30161619.999809165,-222,-0.6600550403716396,38.25646398211155,-633,1.0280647613936218,-2.729863180562452,49.1928109301572,-4.10277808944276,1.615699100572362,414276076.52937067,-0.8200675349735351,51.73102626779781,134.0,475,1.0336625096023648,355,-45.80896686159708,45.92353927335052,64.82595102928944,10155069.66376364,51.27335169128353,-565,18012682.0,90.0,1.0,-248.0,3.2128514056225006,-0.13230601943466946,-148,-69874,-134.0,4.500000000000014,24603124.0,310838674.985553,50.19857416496108,4487852.771326572,-7.1299999999999955,-595,3941400.2309515327,-1,53.63731840465146,-2320.0,16.224368847945346,-0.6494379918721256,2.3200000000000074,-50582902,0,1.085875510248047,164.99999999999986,2273460.556010707,-6.5743944636678515,91610.99999960464,-1464432.7039767592,0,5.8669240151146385,440.0,175.3321779318307,-11,0.9484029484029484,-126506008.0,0,0.02400918003657895,0.4954954954954955,75.39,2.853852551254583,47.40562968723366,7.699999999999989,0.7234567901234568,1.2563730464589808e+19,718848193.6,-75.0,-142380.98569157434,1.0150988606385367,-103.4816118713713,-30.779999999999944,-360.0,-0.07023393898236724,3.0,-477,-11601128,1328.1150849489538,1.978730388585159e-11,-12.323345915990206,6.900357406011721e-11,5.085046708078874,0,6.6642834715162214e-06,1.0869153406057965,-0.0022117166303796676,75.98468749999999,0.5182998425336305,242907.65849905042,-261,1,0.058768281229035414,-2809.9307761142672,1.2230971383706972,2.499166666666666,0.0,538,109.29421989731028,-1.464108850078185e-05,6.749999999999986,-1.2001930634988356,0.020619109401807757,234808.13236993508,-0.2927348662274808,21.796519371176938,1.0100738944011747,2.9233333333333342,0.683858382968984,-2395.0,-2315.0,81213,5.0,15.17807356576113,1003,269,19.283363096983127,14.819999999999993,65.31703573560505,1.4761111111111138,1.3944614764319994
20240906,150000,75.03,78.1,73.83,76.01,11257818,865599168,0.0518,0.1573,-0.211,0.019857775392459365,76.33799999999997,76.01200000000006,75.783,74.42599999999993,74.4939166666665,70.97816000000005,78.78435369458819,75.783,72.78164630541181,75.77992011800055,76.20288005920334,76.38409860315444,75.6491234194774,75.86285727006396,77.7835638166502,76.00749763230762,76.06089595819819,75.79213233620658,75.00645369375877,72.42805375770962,-0.28507854618111067,75.54664116373345,74.65529016924204,74.91314745605034,76.48239251314124,75.6246848717371,75.48833333333332,76.875,76.69999999999999,73.63,76.22892077034707,75.97363636363731,75.00875384615408,75.02562673267316,76.09542857142785,75.4226117647066,74.63607412935328,28.91647265666426,10.310909277412064,7.32585299924334,11.098494580631733,0.8292948717947866,57.142857142857146,71.42857142857143,14.285714285714286,0.22950819672131262,-19.1758059155864,2.603891500569059,9.856455814030692,49.26438795894029,22.414941812676716,8.519774575094722,-0.7999999999999972,18.392749727311806,6.990965348132602,1.1015912914936974,-1.0415310506444397,-0.010415310506444436,0.9895846894935556,98.95846894935556,49.75271385039743,51.101546144668376,51.55362107869584,31.483120738137615,41.56976200944026,36.44716692189907,31.483120738137615,45.246138950487435,22.25877031447368,0.09995529330952824,44.32233828572008,-59.97109826589582,-425153050.74840146,-6540512.690134108,1544027391.0,13.86000056999949,151.56354372505453,1.7501102938559878,2.8795215276597714,0.4761838173334778,0,2.714953854791241,3.5718377250246554,4.269999999999996,0.49060111428185077,-0.6101183792627788,626.4700000000009,1,-0.8446530265013357,-154,380360,-181,-6.010357367720328e-08,337,-8836608.185369462,-99807,9.037301924646528,-3.2099999999999937,0.0067087079028578245,-552.0,1.5251207201835777e-09,0.9594799293107802,-0.04052007068921982,1.5769076573566843,0.8122421131291114,0.005288686640020998,1.0346040420458202,0.038751301013848403,-104895,1.1486113738770234,0.5311302462315013,29.134305575746453,177525.39409327914,-0.13248223533656092,-1179.0,-408.33000000000055,1.0013265798359858,-99,2.0,-341,-0.9899999999999949,177,98.27631531102267,-243,-105.09437411787242,-3510185.0,14.0,91876,-598.0,54.247231715388075,-45.138782396527226,0.5049126637554587,-0.009825327510917407,0.5049126637554587,93.14370425275654,41.66666666666667,-374,141.4302565174548,1,41.171030483869096,50.0,2.140000000000029,-22054490.779668603,-236,-0.5379392050750117,49.752713850397434,-635,1.0106345656273292,-1.0522661691002082,51.55361960514318,-2.0458085519315143,1.5222465353756378,390502765.4153972,1.0166788490929064,52.519146715329725,247.0,309,0.9752167606078491,356,-15.950526062162355,51.101546144668376,-46.52120973278414,10260093.31483377,51.88732575575817,-349,37140345.0,48.0,1.0,-244.0,5.804565701559023,-0.16104695028113036,-402,-223392,-208.0,5.700000000000017,46581101.0,310521605.3928063,47.18939293793042,4528205.540854621,-8.61,-77,3943700.18309804,-1,53.51112228036175,-2320.0,19.27096310786028,-0.6455855416918002,4.170000000000002,-37722997,-383824322614080177,1.1653568561712544,173.92253136933957,285956.5041422278,-5.479452054794509,64050.99999814173,-664988.8882771577,0,10.702150136352437,8316.0,193.0490654205601,-52,0.8179723502304147,-127263527.0,0,0.03004058238710812,0.5376712328767124,75.98,3.0842672535820292,48.73887160318116,7.699999999999989,0.875,1.5832791217864313e+24,733466260.8,-75.0,-117253.67009503928,1.0159503433094212,-188.41367525563552,1.156860759493603,-340.0,-0.036003605772826096,3.0,-487,-83686280,1354.4884960012073,2.0992715343736232e-11,-5.331732455331874,6.564687400935721e-11,5.687956259385695,0,6.7490876118267325e-06,1.2410695735755068,-0.00030787087628136867,75.94687499999998,0.43521560091650746,351255.3083227526,-328,1,0.05617681883962631,-2658.427911076244,1.1619422814521623,2.604999999999999,0.29831644332360113,163,108.69472363565815,-2.8658534356361794e-05,6.8999999999999915,-1.1733001999728567,0.019496638513739683,157186.6661293886,-0.9775326616019792,23.494297527114114,1.0346040420458205,3.231666666666667,0.6385625140827498,-2395.0,-2325.0,163186,-13.0,15.346282062225223,652,438,19.295400629697866,16.909999999999982,45.03586821141156,1.5152777777777804,0.5377666822737126
